client,time,,,,
Client 01,0.203688999987207,,,,
Client 01,0.204206000023987,,,,
Client 01,0.204738000000361,,,,
Client 01,0.205389000009745,,,,
Client 01,0.205946000001859,,,,
Client 01,0.206498000014108,,,,
Client 01,0.207024000003003,,,,
Client 01,0.207527999999002,,,,
Client 01,0.208091999986209,,,,
Client 01,0.208599000005051,,,,
Client 01,0.209144000022206,,,,
Client 01,0.209675999998581,,,,
Client 01,0.210253000026569,,,,
Client 01,0.210865000030026,,,,
Client 01,0.211500000033993,,,,
Client 01,0.212377000018023,,,,
Client 01,0.213073000020813,,,,
Client 01,0.213711999997031,,,,
Client 01,0.214450999977998,,,,
Client 01,0.214956999989226,,,,
Client 01,0.215497000026517,,,,
Client 01,0.216045000008307,,,,
Client 01,0.216592999990098,,,,
Client 01,0.217142999987118,,,,
Client 01,0.217760000028647,,,,
Client 01,0.218343999993522,,,,
Client 01,0.218939999991562,,,,
Client 01,0.219470000010915,,,,
Client 01,0.220009999989998,,,,
Client 01,0.220535999978892,,,,
Client 01,0.221134999999776,,,,
Client 01,0.221951999992598,,,,
Client 01,0.222761999990325,,,,
Client 01,0.223494000034407,,,,
Client 01,0.224082000029739,,,,
Client 01,0.224886999989394,,,,
Client 01,0.225556000019424,,,,
Client 01,0.22612599999411,,,,
Client 01,0.226930000004359,,,,
Client 01,0.22774300002493,,,,
Client 01,0.228501999983564,,,,
Client 01,0.229532000026666,,,,
Client 01,0.230596999987029,,,,
Client 01,0.231617000012193,,,,
Client 01,0.232443000015337,,,,
Client 01,0.233084000006784,,,,
Client 01,0.233697000017855,,,,
Client 01,0.234347000019625,,,,
Client 01,0.234934000007343,,,,
Client 01,0.235459999996237,,,,
Client 01,0.236071999999695,,,,
Client 01,0.23661500000162,,,,
Client 01,0.23711699998239,,,,
Client 01,0.237665000022389,,,,
Client 01,0.238195999991149,,,,
Client 01,0.23875700001372,,,,
Client 01,0.23928799998248,,,,
Client 01,0.239841000002343,,,,
Client 01,0.240418999979738,,,,
Client 01,0.240930999978445,,,,
Client 01,0.241469000000507,,,,
Client 01,0.241977000026964,,,,
Client 01,0.242479000007734,,,,
Client 01,0.243055000028107,,,,
Client 01,0.243811000022106,,,,
Client 01,0.244997999980114,,,,
Client 01,0.246071000001393,,,,
Client 01,0.246823000023141,,,,
Client 01,0.247589999984484,,,,
Client 01,0.248176000022795,,,,
Client 01,0.248831000004429,,,,
Client 01,0.249431000032928,,,,
Client 01,0.250036999990698,,,,
Client 01,0.250612000003457,,,,
Client 01,0.251132000004873,,,,
Client 01,0.251729000010528,,,,
Client 01,0.252267000032589,,,,
Client 01,0.252804999996442,,,,
Client 01,0.253338999988046,,,,
Client 01,0.253849999979138,,,,
Client 01,0.254383000021335,,,,
Client 01,0.254893000004813,,,,
Client 01,0.255400000023656,,,,
Client 01,0.255967000033706,,,,
Client 01,0.256531000020914,,,,
Client 01,0.257102000003215,,,,
Client 01,0.257624000019859,,,,
Client 01,0.258137000026181,,,,
Client 01,0.258685000007972,,,,
Client 01,0.259197000006679,,,,
Client 01,0.259786000009626,,,,
Client 01,0.260413000010885,,,,
Client 01,0.260944999987259,,,,
Client 01,0.261528000002727,,,,
Client 01,0.262060999986716,,,,
Client 01,0.262595999985933,,,,
Client 01,0.263099999981932,,,,
Client 01,0.263699000002816,,,,
Client 01,0.264322999981232,,,,
Client 01,0.264849000028335,,,,
Client 01,0.265390000015032,,,,
Client 01,0.265920000034384,,,,
Client 01,0.266460000013467,,,,
Client 01,0.266995000012685,,,,
Client 01,0.267510000034235,,,,
Client 01,0.26814000000013,,,,
Client 01,0.268673999991734,,,,
Client 01,0.269195000000764,,,,
Client 01,0.269740000017919,,,,
Client 01,0.270244000013918,,,,
Client 01,0.270782999985386,,,,
Client 01,0.271294000034686,,,,
Client 01,0.271795000007842,,,,
Client 01,0.272354000015184,,,,
Client 01,0.272859000018798,,,,
Client 01,0.27339899999788,,,,
Client 01,0.273907000024337,,,,
Client 01,0.274411000020336,,,,
Client 01,0.274994999985211,,,,
Client 01,0.275490000029095,,,,
Client 01,0.276032000023406,,,,
Client 01,0.276568999979645,,,,
Client 01,0.277086000016425,,,,
Client 01,0.277646999980789,,,,
Client 01,0.278166000032797,,,,
Client 01,0.278702999989037,,,,
Client 01,0.279209000000264,,,,
Client 01,0.279730000009295,,,,
Client 01,0.280268000031356,,,,
Client 01,0.280790999997407,,,,
Client 01,0.281313000014052,,,,
Client 01,0.281811000022572,,,,
Client 01,0.282354000024498,,,,
Client 01,0.282902000006288,,,,
Client 01,0.283471000031568,,,,
Client 01,0.284028000023682,,,,
Client 01,0.284658999997191,,,,
Client 01,0.285352999984752,,,,
Client 01,0.28603000001749,,,,
Client 01,0.286610000010114,,,,
Client 01,0.287461000028998,,,,
Client 01,0.288100000005215,,,,
Client 01,0.288728000014089,,,,
Client 01,0.289321999996901,,,,
Client 01,0.289853000023868,,,,
Client 01,0.290427000029013,,,,
Client 01,0.291041999997105,,,,
Client 01,0.291552999988198,,,,
Client 01,0.292145000013988,,,,
Client 01,0.292676999990363,,,,
Client 01,0.293244000000414,,,,
Client 01,0.293766000017058,,,,
Client 01,0.294315000006463,,,,
Client 01,0.295125000004191,,,,
Client 01,0.295996000000741,,,,
Client 01,0.296606999996584,,,,
Client 01,0.297116999980062,,,,
Client 01,0.297751000034623,,,,
Client 01,0.29832499998156,,,,
Client 01,0.298867000034079,,,,
Client 01,0.29941500001587,,,,
Client 01,0.299930999986827,,,,
Client 01,0.300485000014305,,,,
Client 01,0.301037000026554,,,,
Client 01,0.30156100000022,,,,
Client 01,0.302139000035822,,,,
Client 01,0.302720999985468,,,,
Client 01,0.303239999979269,,,,
Client 01,0.303802000009455,,,,
Client 01,0.304333999985829,,,,
Client 01,0.304888000013307,,,,
Client 01,0.305423000012524,,,,
Client 01,0.305919000005815,,,,
Client 01,0.306454000005033,,,,
Client 01,0.306977000029292,,,,
Client 01,0.30753900000127,,,,
Client 01,0.308038000017405,,,,
Client 01,0.308618000010028,,,,
Client 01,0.309166999999434,,,,
Client 01,0.309714999981225,,,,
Client 01,0.310312999994494,,,,
Client 01,0.310938999988139,,,,
Client 01,0.311465999984648,,,,
Client 01,0.312035000009928,,,,
Client 01,0.312555000011343,,,,
Client 01,0.313200999982655,,,,
Client 01,0.313739000004716,,,,
Client 01,0.314260000013746,,,,
Client 01,0.314811000018381,,,,
Client 01,0.315310999983922,,,,
Client 01,0.315865000011399,,,,
Client 01,0.316391000000294,,,,
Client 01,0.316892000031658,,,,
Client 01,0.317442999978084,,,,
Client 01,0.317981000000145,,,,
Client 01,0.318511000019498,,,,
Client 01,0.319032000028528,,,,
Client 01,0.319535000016913,,,,
Client 01,0.320082999998704,,,,
Client 01,0.320600000035483,,,,
Client 01,0.321158000035211,,,,
Client 01,0.321707000024617,,,,
Client 01,0.322213000035845,,,,
Client 01,0.322811999998521,,,,
Client 01,0.323328000027686,,,,
Client 01,0.323884000012185,,,,
Client 01,0.324460000032559,,,,
Client 01,0.325003999983892,,,,
Client 01,0.325545999978203,,,,
Client 01,0.326066999987233,,,,
Client 01,0.326593999983743,,,,
Client 01,0.327089000027627,,,,
Client 01,0.327621000004001,,,,
Client 01,0.328197000024375,,,,
Client 01,0.32887899997877,,,,
Client 01,0.329610000015236,,,,
Client 01,0.33046500000637,,,,
Client 01,0.331976999994367,,,,
Client 01,0.333167000033427,,,,
Client 01,0.335068000014871,,,,
Client 01,0.336583000025712,,,,
Client 01,0.337952000030782,,,,
Client 01,0.339840000029653,,,,
Client 01,0.341103999991901,,,,
Client 01,0.342019000032451,,,,
Client 01,0.342940000002272,,,,
Client 01,0.343878999992739,,,,
Client 01,0.344974000006914,,,,
Client 01,0.346339999989141,,,,
Client 01,0.347267000004649,,,,
Client 01,0.348125000018626,,,,
Client 01,0.348914999980479,,,,
Client 01,0.349924999987707,,,,
Client 01,0.35087000002386,,,,
Client 01,0.351804999983869,,,,
Client 01,0.352859000035096,,,,
Client 01,0.353936999978032,,,,
Client 01,0.354861999978311,,,,
Client 01,0.355645000003278,,,,
Client 01,0.356466000026558,,,,
Client 01,0.357143000001088,,,,
Client 01,0.357836999988649,,,,
Client 01,0.358443000004627,,,,
Client 01,0.359231000009459,,,,
Client 01,0.360132000001613,,,,
Client 01,0.361036000016611,,,,
Client 01,0.361825999978464,,,,
Client 01,0.363011999987066,,,,
Client 01,0.364127999986522,,,,
Client 01,0.365107999998145,,,,
Client 01,0.365923000033945,,,,
Client 01,0.366645000001881,,,,
Client 01,0.367306999978609,,,,
Client 01,0.36802200000966,,,,
Client 01,0.368671000003815,,,,
Client 01,0.369332999980543,,,,
Client 01,0.369951999979094,,,,
Client 01,0.370544000004884,,,,
Client 01,0.371197999978904,,,,
Client 01,0.371784000017215,,,,
Client 01,0.37233300000662,,,,
Client 01,0.372842999990098,,,,
Client 01,0.373384000035003,,,,
Client 01,0.373936999996658,,,,
Client 01,0.374459000013303,,,,
Client 01,0.374994000012521,,,,
Client 01,0.375506000011228,,,,
Client 01,0.376007999991998,,,,
Client 01,0.376608000020497,,,,
Client 01,0.377160000032745,,,,
Client 01,0.377731000015046,,,,
Client 01,0.378243000013754,,,,
Client 01,0.378741000022273,,,,
Client 01,0.37933999998495,,,,
Client 01,0.379904000030365,,,,
Client 01,0.380457999999635,,,,
Client 01,0.380994000006467,,,,
Client 01,0.381533000036143,,,,
Client 01,0.382081000017934,,,,
Client 01,0.382610000029672,,,,
Client 01,0.383157000003848,,,,
Client 01,0.383651999989524,,,,
Client 01,0.384248999995179,,,,
Client 01,0.385186999978032,,,,
Client 01,0.386208000010811,,,,
Client 01,0.386996000015642,,,,
Client 01,0.387648999982048,,,,
Client 01,0.388261999993119,,,,
Client 01,0.388914000010118,,,,
Client 01,0.389586000004783,,,,
Client 01,0.390163000032771,,,,
Client 01,0.390687000006437,,,,
Client 01,0.391203999985009,,,,
Client 01,0.391757000004873,,,,
Client 01,0.392280000029132,,,,
Client 01,0.392825999995694,,,,
Client 01,0.39332099998137,,,,
Client 01,0.39383200003067,,,,
Client 01,0.394494000007398,,,,
Client 01,0.395100000023376,,,,
Client 01,0.395659000030719,,,,
Client 01,0.396168000006583,,,,
Client 01,0.396756000001915,,,,
Client 01,0.397339000017382,,,,
Client 01,0.397847999993246,,,,
Client 01,0.39840499998536,,,,
Client 01,0.398928000009619,,,,
Client 01,0.399512999982107,,,,
Client 01,0.400127000000794,,,,
Client 01,0.400659000035375,,,,
Client 01,0.401209000032395,,,,
Client 01,0.401761999994051,,,,
Client 01,0.402289999998175,,,,
Client 01,0.40283500001533,,,,
Client 01,0.403349999978673,,,,
Client 01,0.403916999988724,,,,
Client 01,0.404478000011295,,,,
Client 01,0.405006000015419,,,,
Client 01,0.405604000028688,,,,
Client 01,0.406184000021312,,,,
Client 01,0.406756000011228,,,,
Client 01,0.407270000025164,,,,
Client 01,0.407774000021163,,,,
Client 01,0.408303999982309,,,,
Client 01,0.408817999996245,,,,
Client 01,0.409348000015598,,,,
Client 01,0.409847999981139,,,,
Client 01,0.410375999985263,,,,
Client 01,0.410912999999709,,,,
Client 01,0.411451000021771,,,,
Client 01,0.41200700000627,,,,
Client 01,0.412530999979936,,,,
Client 01,0.413121999998111,,,,
Client 01,0.413776000030339,,,,
Client 01,0.41435099998489,,,,
Client 01,0.414945000025909,,,,
Client 01,0.415468999999575,,,,
Client 01,0.416061000025366,,,,
Client 01,0.41694299998926,,,,
Client 01,0.41763899999205,,,,
Client 01,0.418433999991976,,,,
Client 01,0.41921199997887,,,,
Client 01,0.419911000004504,,,,
Client 01,0.42072300001746,,,,
Client 01,0.421459000033792,,,,
Client 01,0.422162999981083,,,,
Client 01,0.42282300000079,,,,
Client 01,0.423475000017788,,,,
Client 01,0.424138000002131,,,,
Client 01,0.424729000020307,,,,
Client 01,0.425373999984004,,,,
Client 01,0.425984999979846,,,,
Client 01,0.426511000026949,,,,
Client 01,0.427107000024989,,,,
Client 01,0.427624000003561,,,,
Client 01,0.428278000035789,,,,
Client 01,0.429196999990381,,,,
Client 01,0.429821000027005,,,,
Client 01,0.43037000001641,,,,
Client 01,0.430896000005305,,,,
Client 01,0.431647000019439,,,,
Client 01,0.432581000030041,,,,
Client 01,0.433476999984123,,,,
Client 01,0.434247000026517,,,,
Client 01,0.434888000017963,,,,
Client 01,0.435467000002973,,,,
Client 01,0.435993999999482,,,,
Client 01,0.436564000032377,,,,
Client 01,0.437129000027198,,,,
Client 01,0.437672999978531,,,,
Client 01,0.438240999996197,,,,
Client 01,0.438759999989998,,,,
Client 01,0.439246000023559,,,,
Client 01,0.43981300003361,,,,
Client 01,0.440319999994244,,,,
Client 01,0.440847999998368,,,,
Client 01,0.441377000010107,,,,
Client 01,0.441897000011522,,,,
Client 01,0.442470000009052,,,,
Client 01,0.443046999978833,,,,
Client 01,0.443659999989904,,,,
Client 01,0.444206000014674,,,,
Client 01,0.444856000016443,,,,
Client 01,0.445635000010952,,,,
Client 01,0.446391000004951,,,,
Client 01,0.447081000020262,,,,
Client 01,0.447786000033375,,,,
Client 01,0.448481000028551,,,,
Client 01,0.449191000021528,,,,
Client 01,0.449957999982871,,,,
Client 01,0.450760000036098,,,,
Client 01,0.45142900000792,,,,
Client 01,0.45212899998296,,,,
Client 01,0.45287500001723,,,,
Client 01,0.453584000002593,,,,
Client 01,0.454253999982029,,,,
Client 01,0.45487299998058,,,,
Client 01,0.45544200000586,,,,
Client 01,0.456103000033181,,,,
Client 01,0.456783000030555,,,,
Client 01,0.457445000007283,,,,
Client 01,0.458166000025813,,,,
Client 01,0.458870999980718,,,,
Client 01,0.459575999993831,,,,
Client 01,0.460262999986298,,,,
Client 01,0.461063000024296,,,,
Client 01,0.46174699999392,,,,
Client 01,0.462448000034783,,,,
Client 01,0.463350000034552,,,,
Client 01,0.46433500002604,,,,
Client 01,0.465161999978591,,,,
Client 01,0.466159000003245,,,,
Client 01,0.467019000032451,,,,
Client 01,0.467760999978054,,,,
Client 01,0.468382999999449,,,,
Client 01,0.469081000017468,,,,
Client 01,0.469718999986071,,,,
Client 01,0.470335000019986,,,,
Client 01,0.470983000006527,,,,
Client 01,0.471561999991536,,,,
Client 01,0.472354000026826,,,,
Client 01,0.473136999993585,,,,
Client 01,0.474120000028051,,,,
Client 01,0.474947999988217,,,,
Client 01,0.475644999998622,,,,
Client 01,0.476322999980766,,,,
Client 01,0.476971000025515,,,,
Client 01,0.477588000008836,,,,
Client 01,0.478284000011627,,,,
Client 01,0.479417000024114,,,,
Client 01,0.480146999994759,,,,
Client 01,0.480741999985184,,,,
Client 01,0.481320000020787,,,,
Client 01,0.481938000011724,,,,
Client 01,0.482498000026681,,,,
Client 01,0.483064000029117,,,,
Client 01,0.483615000033751,,,,
Client 01,0.484123000002001,,,,
Client 01,0.484834000002593,,,,
Client 01,0.485534999985248,,,,
Client 01,0.486187000002246,,,,
Client 01,0.486853000009432,,,,
Client 01,0.487751999986358,,,,
Client 01,0.488522999978159,,,,
Client 01,0.48916100000497,,,,
Client 01,0.489778999995906,,,,
Client 01,0.490335999988019,,,,
Client 01,0.490892999980133,,,,
Client 01,0.491463000013027,,,,
Client 01,0.49202200002037,,,,
Client 01,0.492589999979828,,,,
Client 01,0.493155000032857,,,,
Client 01,0.493712000024971,,,,
Client 01,0.494303999992553,,,,
Client 01,0.495007999998052,,,,
Client 01,0.495988000009675,,,,
Client 01,0.496716000023298,,,,
Client 01,0.497283999982756,,,,
Client 01,0.497891000006348,,,,
Client 01,0.498424999997951,,,,
Client 01,0.498981999990065,,,,
Client 01,0.49952700000722,,,,
Client 01,0.500037999998312,,,,
Client 01,0.500579999992624,,,,
Client 01,0.501110000011977,,,,
Client 01,0.501655000029132,,,,
Client 01,0.502190000028349,,,,
Client 01,0.502771000028588,,,,
Client 01,0.503306000027806,,,,
Client 01,0.503835999988951,,,,
Client 01,0.504386999993585,,,,
Client 01,0.504920000035781,,,,
Client 01,0.505447999981698,,,,
Client 01,0.505997999978717,,,,
Client 01,0.506521000002977,,,,
Client 01,0.507087000005413,,,,
Client 01,0.507601000019349,,,,
Client 01,0.508109999995213,,,,
Client 01,0.508662000007462,,,,
Client 01,0.50916800001869,,,,
Client 01,0.50974499998847,,,,
Client 01,0.510330000019167,,,,
Client 01,0.510902000009082,,,,
Client 01,0.51153700001305,,,,
Client 01,0.512077999999747,,,,
Client 01,0.512627999996766,,,,
Client 01,0.513124999997672,,,,
Client 01,0.51361199998064,,,,
Client 01,0.514154999982566,,,,
Client 01,0.514688000024762,,,,
Client 01,0.515228000003845,,,,
Client 01,0.515740000002552,,,,
Client 01,0.516261000011582,,,,
Client 01,0.516785999992862,,,,
Client 01,0.517300000006799,,,,
Client 01,0.517829000018537,,,,
Client 01,0.518362000002526,,,,
Client 01,0.51921100000618,,,,
Client 01,0.52028200001223,,,,
Client 01,0.520924000011291,,,,
Client 01,0.521548999997322,,,,
Client 01,0.522073000029195,,,,
Client 01,0.522613000008278,,,,
Client 01,0.523227000026964,,,,
Client 01,0.523775000008754,,,,
